51.458 0.0606048682582
68.3970000001 0.0587445838658
85.3360000002 0.0569414014542
102.275 0.0551935682612
119.214 0.053499385326
136.153 0.051857205838
153.092 0.0502654335362
170.031 0.0487225211569
186.97 0.0472269689303
203.909 0.0457773231226
220.848 0.0443721746226
237.787 0.0430101575722
254.726 0.0416899480388
271.665 0.0404102627283
288.604 0.0400098561616
305.543 0.0397634521206
322.482 0.0371146086796
339.421 0.0368066036283
356.36 0.0332953460437
373.299 0.0348661718052
390.238 0.0331105430129
407.177 0.0306465026026
424.116 0.0309545076539
441.055 0.0289524748206
457.994 0.0325869344257
474.933 0.0275048510796
491.872 0.0278744571411
508.811 0.0268272399667
525.750000001 0.0260880278437
542.689000001 0.0243015985462
559.628 0.0234391844026
576.567 0.0227923737949
593.506 0.0206979394462
610.444999999 0.0202359318693
627.383999999 0.0200203283334
644.322999998 0.0166630732744
661.261999998 0.016077863677
678.201000002 0.0155542550898
695.140000002 0.0135522222564
712.079000001 0.0144146364
729.018000001 0.0125666060923
745.957 0.0118581944744
762.896 0.0119813964949
779.835 0.0109033788154
796.773999999 0.00942495456925
813.712999999 0.00782332830258
830.651999998 0.00825453537438
847.590999998 0.00739212123079
864.530000002 0.00668370961284
881.469000002 0.00696091415899
898.408000001 0.0060985000154
915.347000001 0.00545168940771
932.286 0.0056672929436
949.225 0.0044660732436
966.164 0.00455847475899
983.102999999 0.00391166415129
1000.042 0.00400406566668
1016.981 0.00351125758462
1033.92 0.00363445960514
1050.859 0.00351125758462
1067.798 0.00295684849232
1084.737 0.00335725505898
1101.676 0.00274124495642
1118.615 0.00227923737949
1135.554 0.00218683586411
1152.493 0.00190963131795
1169.432 0.00190963131795
1186.371 0.00243323990513
1203.31 0.00147842424616
1220.249 0.00157082576154
1237.188 0.00135522222564
1254.127 0.00104721717436
1271.066 0.00123202020513
1288.005 0.00157082576154
1304.944 0.00117041919487
1321.883 0.00110881818462
1338.822 0.000708411617951
1355.761 0.00101641666923
1372.7 0.00110881818462
1389.639 0.000739212123079
1406.578 0.00089321464872
1423.517 0.000800813133335
1440.456 0.000523608587181
1457.395 0.000246404041026
1474.334 0.000800813133335
1491.273 0.000523608587181
1508.212 0.000369606061539
1525.151 0.000338805556411
1542.09 0.000338805556411
1559.029 0.000277204546155
1575.968 0.000308005051283
1592.907 0.000277204546155
1609.846 0.000215603535898
1626.785 0.000400406566668
1643.724 0.00018480303077
1660.663 0.00018480303077
1677.602 0.000123202020513
1694.541 0.000123202020513
1711.48 9.24015153849e-05
1728.419 9.24015153849e-05
1745.358 0.000123202020513
1762.297 3.08005051283e-05
1779.236 6.16010102566e-05
1796.175 0.000123202020513
1813.114 0.0
1830.053 9.24015153849e-05
1846.992 3.08005051283e-05
1863.931 0.0
1880.87 9.24015153849e-05
1897.809 3.08005051283e-05
1914.748 6.16010102566e-05
1931.687 0.0
1948.626 0.0
1965.565 3.08005051283e-05
1982.504 3.08005051283e-05
1999.443 0.0
2016.382 0.0
2033.321 0.0
2050.26 6.16010102566e-05
2067.199 0.0
2084.138 3.08005051283e-05
2101.077 0.0
2118.016 0.0
2134.955 3.08005051283e-05
2151.894 3.08005051283e-05
2168.833 0.0
2185.772 0.0
2202.711 0.0
2219.65 0.0
2236.589 0.0
2253.528 0.0
2270.467 3.08005051283e-05
2287.406 0.0
2304.345 3.08005051283e-05
2321.284 0.0
2338.223 0.0
2355.162 0.0
2372.101 0.0
2389.04 6.16010102566e-05
2405.979 0.0
2422.918 0.0
2439.857 0.0
2456.796 0.0
2473.735 3.08005051283e-05
2490.674 0.0
2507.613 0.0
2524.552 3.08005051283e-05
2541.491 0.0
2558.43 3.08005051283e-05
2575.369 0.0
2592.308 0.0
2609.247 3.08005051283e-05
2626.186 0.0
2643.125 0.0
2660.064 0.0
2677.003 0.0
2693.942 0.0
2710.881 0.0
2727.82 0.0
2744.759 0.0
2761.698 3.08005051283e-05
2778.637 6.16010102566e-05
2795.576 0.0
2812.515 3.08005051283e-05
2829.454 3.08005051283e-05
2846.393 3.08005051283e-05
2863.332 0.0
2880.271 0.0
2897.21 0.0
2914.149 3.08005051283e-05
2931.088 3.08005051283e-05
2948.027 3.08005051283e-05
2964.966 0.0
2981.905 0.0
